 57985.00  0.202031  0.399284  0.3379933 
 57986.00  0.202467  0.397851  0.3373889 
 57987.00  0.202875  0.396410  0.3366723 
 57988.00  0.203255  0.394961  0.3358609 
 57989.00  0.203606  0.393505  0.3349993 
 57990.00  0.203929  0.392043  0.3341455 
 57991.00  0.204223  0.390573  0.3333478 
 57992.00  0.204489  0.389098  0.3326401 
 57993.00  0.204726  0.387617  0.3320405 
 57994.00  0.204934  0.386130  0.3315520 
 57995.00  0.205114  0.384639  0.3311605 
 57996.00  0.205265  0.383144  0.3308390 
 57997.00  0.205387  0.381644  0.3305481 
 57998.00  0.205480  0.380142  0.3302404 
 57999.00  0.205544  0.378636  0.3298691 
 58000.00  0.205579  0.377128  0.3293880 
 58001.00  0.205585  0.375618  0.3287559 
 58002.00  0.205561  0.374106  0.3279492 
 58003.00  0.205509  0.372593  0.3269719 
 58004.00  0.205428  0.371079  0.3258591 
 58005.00  0.205317  0.369564  0.3246718 
 58006.00  0.205178  0.368050  0.3234811 
 58007.00  0.205010  0.366537  0.3223507 
 58008.00  0.204813  0.365025  0.3213201 
 58009.00  0.204587  0.363514  0.3203955 
 58010.00  0.204331  0.362005  0.3195503 
 58011.00  0.204048  0.360499  0.3187330 
 58012.00  0.203735  0.358996  0.3178814 
 58013.00  0.203394  0.357495  0.3169395 
 58014.00  0.203024  0.355999  0.3158747 
 58015.00  0.202626  0.354507  0.3146897 
 58016.00  0.202199  0.353020  0.3134184 
 58017.00  0.201744  0.351537  0.3121125 
 58018.00  0.201262  0.350061  0.3108272 
 58019.00  0.200751  0.348590  0.3096085 
 58020.00  0.200212  0.347126  0.3084848 
 58021.00  0.199645  0.345669  0.3074660 
 58022.00  0.199051  0.344219  0.3065461 
 58023.00  0.198430  0.342777  0.3057032 
 58024.00  0.197781  0.341343  0.3049032 
 58025.00  0.197106  0.339917  0.3041028 
 58026.00  0.196403  0.338501  0.3032546 
 58027.00  0.195674  0.337094  0.3023133 
 58028.00  0.194917  0.335698  0.3012390 
 58029.00  0.194134  0.334312  0.3000015 
